Count,Deleted_Word,Filename
1,jewels,liv-rea1-m1_hyp.trn.dtl
1,lazy,liv-rea1-m1_hyp.trn.dtl
1,me,liv-rea1-m1_hyp.trn.dtl
1,old,liv-rea1-m1_hyp.trn.dtl
1,prince,liv-rea1-m1_hyp.trn.dtl
1,so,liv-rea1-m1_hyp.trn.dtl
1,their,liv-rea1-m1_hyp.trn.dtl
1,was,liv-rea1-m1_hyp.trn.dtl
1,william,liv-rea1-m1_hyp.trn.dtl
1,and,liv-rea1-m2_hyp.trn.dtl
1,announce,liv-rea1-m2_hyp.trn.dtl
1,lily,liv-rea1-m2_hyp.trn.dtl
1,one,liv-rea1-m2_hyp.trn.dtl
1,rosa,liv-rea1-m2_hyp.trn.dtl
1,that,liv-rea1-m2_hyp.trn.dtl
1,the,liv-rea1-m2_hyp.trn.dtl
1,this,liv-rea1-m2_hyp.trn.dtl
1,thought,liv-rea1-m2_hyp.trn.dtl
1,cleaning,liv-rea1-m3_hyp.trn.dtl
1,find,liv-rea1-m3_hyp.trn.dtl
1,gowns,liv-rea1-m3_hyp.trn.dtl
1,lily,liv-rea1-m3_hyp.trn.dtl
1,me,liv-rea1-m3_hyp.trn.dtl
1,my,liv-rea1-m3_hyp.trn.dtl
1,rosa,liv-rea1-m3_hyp.trn.dtl
1,they,liv-rea1-m3_hyp.trn.dtl
1,when,liv-rea1-m3_hyp.trn.dtl
2,and,liv-rea1-m4_hyp.trn.dtl
2,rosa,liv-rea1-m4_hyp.trn.dtl
1,a,liv-rea1-m4_hyp.trn.dtl
1,announce,liv-rea1-m4_hyp.trn.dtl
1,at,liv-rea1-m4_hyp.trn.dtl
1,ball,liv-rea1-m4_hyp.trn.dtl
1,enough,liv-rea1-m4_hyp.trn.dtl
1,find,liv-rea1-m4_hyp.trn.dtl
1,for,liv-rea1-m4_hyp.trn.dtl
1,girls,liv-rea1-m4_hyp.trn.dtl
1,gowns,liv-rea1-m4_hyp.trn.dtl
1,had,liv-rea1-m4_hyp.trn.dtl
1,he,liv-rea1-m4_hyp.trn.dtl
1,howled,liv-rea1-m4_hyp.trn.dtl
1,in,liv-rea1-m4_hyp.trn.dtl
1,jewels,liv-rea1-m4_hyp.trn.dtl
1,lazy,liv-rea1-m4_hyp.trn.dtl
1,lily,liv-rea1-m4_hyp.trn.dtl
1,looking,liv-rea1-m4_hyp.trn.dtl
1,my,liv-rea1-m4_hyp.trn.dtl
1,she,liv-rea1-m4_hyp.trn.dtl
1,thought,liv-rea1-m4_hyp.trn.dtl
1,was,liv-rea1-m4_hyp.trn.dtl
1,yelled,liv-rea1-m4_hyp.trn.dtl
1,a,liv-rea1-m5_hyp.trn.dtl
1,and,liv-rea1-m5_hyp.trn.dtl
1,but,liv-rea1-m5_hyp.trn.dtl
1,honour,liv-rea1-m5_hyp.trn.dtl
1,in,liv-rea1-m5_hyp.trn.dtl
1,jewels,liv-rea1-m5_hyp.trn.dtl
1,of,liv-rea1-m5_hyp.trn.dtl
1,rosa,liv-rea1-m5_hyp.trn.dtl
1,royal,liv-rea1-m5_hyp.trn.dtl
1,that,liv-rea1-m5_hyp.trn.dtl
1,they,liv-rea1-m5_hyp.trn.dtl
1,william,liv-rea1-m5_hyp.trn.dtl
1,yelled,liv-rea1-m5_hyp.trn.dtl
1,ball,n-rea1-f1_hyp.trn.dtl
1,day,n-rea1-f1_hyp.trn.dtl
1,hairbrushes,n-rea1-f1_hyp.trn.dtl
1,honour,n-rea1-f1_hyp.trn.dtl
1,lazy,n-rea1-f1_hyp.trn.dtl
1,one,n-rea1-f1_hyp.trn.dtl
1,prince,n-rea1-f1_hyp.trn.dtl
1,rosa,n-rea1-f1_hyp.trn.dtl
1,they'd,n-rea1-f1_hyp.trn.dtl
1,wanted,n-rea1-f1_hyp.trn.dtl
1,were,n-rea1-f1_hyp.trn.dtl
1,william,n-rea1-f1_hyp.trn.dtl
2,lily,n-rea1-f2_hyp.trn.dtl
1,a,n-rea1-f2_hyp.trn.dtl
1,announce,n-rea1-f2_hyp.trn.dtl
1,came,n-rea1-f2_hyp.trn.dtl
1,cinders,n-rea1-f2_hyp.trn.dtl
1,get,n-rea1-f2_hyp.trn.dtl
1,girls,n-rea1-f2_hyp.trn.dtl
1,had,n-rea1-f2_hyp.trn.dtl
1,hat,n-rea1-f2_hyp.trn.dtl
1,her,n-rea1-f2_hyp.trn.dtl
1,honour,n-rea1-f2_hyp.trn.dtl
1,lazy,n-rea1-f2_hyp.trn.dtl
1,of,n-rea1-f2_hyp.trn.dtl
1,poor,n-rea1-f2_hyp.trn.dtl
1,queen's,n-rea1-f2_hyp.trn.dtl
1,ready,n-rea1-f2_hyp.trn.dtl
1,sisters,n-rea1-f2_hyp.trn.dtl
1,that,n-rea1-f2_hyp.trn.dtl
1,the,n-rea1-f2_hyp.trn.dtl
1,their,n-rea1-f2_hyp.trn.dtl
1,they,n-rea1-f2_hyp.trn.dtl
1,to,n-rea1-f2_hyp.trn.dtl
2,cinders,n-rea1-f3_hyp.trn.dtl
2,lily,n-rea1-f3_hyp.trn.dtl
2,to,n-rea1-f3_hyp.trn.dtl
1,announce,n-rea1-f3_hyp.trn.dtl
1,called,n-rea1-f3_hyp.trn.dtl
1,gorgeous,n-rea1-f3_hyp.trn.dtl
1,gowns,n-rea1-f3_hyp.trn.dtl
1,had,n-rea1-f3_hyp.trn.dtl
1,he,n-rea1-f3_hyp.trn.dtl
1,jewels,n-rea1-f3_hyp.trn.dtl
1,mother,n-rea1-f3_hyp.trn.dtl
1,old,n-rea1-f3_hyp.trn.dtl
1,poor,n-rea1-f3_hyp.trn.dtl
1,she,n-rea1-f3_hyp.trn.dtl
1,their,n-rea1-f3_hyp.trn.dtl
1,they,n-rea1-f3_hyp.trn.dtl
1,were,n-rea1-f3_hyp.trn.dtl
1,yelled,n-rea1-f3_hyp.trn.dtl
2,a,n-rea1-f4_hyp.trn.dtl
2,they,n-rea1-f4_hyp.trn.dtl
1,bride,n-rea1-f4_hyp.trn.dtl
1,find,n-rea1-f4_hyp.trn.dtl
1,gowns,n-rea1-f4_hyp.trn.dtl
1,honour,n-rea1-f4_hyp.trn.dtl
1,lazy,n-rea1-f4_hyp.trn.dtl
1,of,n-rea1-f4_hyp.trn.dtl
1,royal,n-rea1-f4_hyp.trn.dtl
1,so,n-rea1-f4_hyp.trn.dtl
1,the,n-rea1-f4_hyp.trn.dtl
3,to,n-rea1-f5_hyp.trn.dtl
2,the,n-rea1-f5_hyp.trn.dtl
1,a,n-rea1-f5_hyp.trn.dtl
1,called,n-rea1-f5_hyp.trn.dtl
1,came,n-rea1-f5_hyp.trn.dtl
1,day,n-rea1-f5_hyp.trn.dtl
1,evening,n-rea1-f5_hyp.trn.dtl
1,find,n-rea1-f5_hyp.trn.dtl
1,lazy,n-rea1-f5_hyp.trn.dtl
1,lily,n-rea1-f5_hyp.trn.dtl
1,looking,n-rea1-f5_hyp.trn.dtl
1,me,n-rea1-f5_hyp.trn.dtl
1,my,n-rea1-f5_hyp.trn.dtl
1,of,n-rea1-f5_hyp.trn.dtl
1,one,n-rea1-f5_hyp.trn.dtl
1,they,n-rea1-f5_hyp.trn.dtl
1,when,n-rea1-f5_hyp.trn.dtl
1,would,n-rea1-f5_hyp.trn.dtl
2,a,n-rea1-f6_hyp.trn.dtl
2,lily,n-rea1-f6_hyp.trn.dtl
2,to,n-rea1-f6_hyp.trn.dtl
1,and,n-rea1-f6_hyp.trn.dtl
1,ball,n-rea1-f6_hyp.trn.dtl
1,bride,n-rea1-f6_hyp.trn.dtl
1,called,n-rea1-f6_hyp.trn.dtl
1,came,n-rea1-f6_hyp.trn.dtl
1,cinders,n-rea1-f6_hyp.trn.dtl
1,enough,n-rea1-f6_hyp.trn.dtl
1,for,n-rea1-f6_hyp.trn.dtl
1,going,n-rea1-f6_hyp.trn.dtl
1,gowns,n-rea1-f6_hyp.trn.dtl
1,he,n-rea1-f6_hyp.trn.dtl
1,her,n-rea1-f6_hyp.trn.dtl
1,looking,n-rea1-f6_hyp.trn.dtl
1,messenger,n-rea1-f6_hyp.trn.dtl
1,parties,n-rea1-f6_hyp.trn.dtl
1,poor,n-rea1-f6_hyp.trn.dtl
1,rosa,n-rea1-f6_hyp.trn.dtl
1,royal,n-rea1-f6_hyp.trn.dtl
1,that,n-rea1-f6_hyp.trn.dtl
1,they,n-rea1-f6_hyp.trn.dtl
1,was,n-rea1-f6_hyp.trn.dtl
1,were,n-rea1-f6_hyp.trn.dtl
2,cinders,n-rea1-m1_hyp.trn.dtl
1,a,n-rea1-m1_hyp.trn.dtl
1,came,n-rea1-m1_hyp.trn.dtl
1,had,n-rea1-m1_hyp.trn.dtl
1,lazy,n-rea1-m1_hyp.trn.dtl
1,only,n-rea1-m1_hyp.trn.dtl
1,poor,n-rea1-m1_hyp.trn.dtl
1,royal,n-rea1-m1_hyp.trn.dtl
1,to,n-rea1-m1_hyp.trn.dtl
3,a,n-rea1-m2_hyp.trn.dtl
1,announce,n-rea1-m2_hyp.trn.dtl
1,day,n-rea1-m2_hyp.trn.dtl
1,for,n-rea1-m2_hyp.trn.dtl
1,gowns,n-rea1-m2_hyp.trn.dtl
1,he,n-rea1-m2_hyp.trn.dtl
1,lazy,n-rea1-m2_hyp.trn.dtl
1,looking,n-rea1-m2_hyp.trn.dtl
1,one,n-rea1-m2_hyp.trn.dtl
1,poor,n-rea1-m2_hyp.trn.dtl
1,so,n-rea1-m2_hyp.trn.dtl
1,they,n-rea1-m2_hyp.trn.dtl
1,was,n-rea1-m2_hyp.trn.dtl
1,were,n-rea1-m2_hyp.trn.dtl
1,do,n-rea1-m3_hyp.trn.dtl
1,hat,n-rea1-m3_hyp.trn.dtl
1,jewels,n-rea1-m3_hyp.trn.dtl
1,lazy,n-rea1-m3_hyp.trn.dtl
1,sep,n-rea1-m3_hyp.trn.dtl
1,their,n-rea1-m3_hyp.trn.dtl
1,to,n-rea1-m3_hyp.trn.dtl
1,and,n-rea1-m4_hyp.trn.dtl
1,bride,n-rea1-m4_hyp.trn.dtl
1,had,n-rea1-m4_hyp.trn.dtl
1,hat,n-rea1-m4_hyp.trn.dtl
1,jewels,n-rea1-m4_hyp.trn.dtl
1,lily,n-rea1-m4_hyp.trn.dtl
1,poor,n-rea1-m4_hyp.trn.dtl
1,that,n-rea1-m4_hyp.trn.dtl
1,they,n-rea1-m4_hyp.trn.dtl
1,to,n-rea1-m4_hyp.trn.dtl
3,to,n-rea1-m5_hyp.trn.dtl
1,all,n-rea1-m5_hyp.trn.dtl
1,an,n-rea1-m5_hyp.trn.dtl
1,ball,n-rea1-m5_hyp.trn.dtl
1,called,n-rea1-m5_hyp.trn.dtl
1,came,n-rea1-m5_hyp.trn.dtl
1,do,n-rea1-m5_hyp.trn.dtl
1,had,n-rea1-m5_hyp.trn.dtl
1,jewels,n-rea1-m5_hyp.trn.dtl
1,only,n-rea1-m5_hyp.trn.dtl
1,royal,n-rea1-m5_hyp.trn.dtl
1,they,n-rea1-m5_hyp.trn.dtl
1,was,n-rea1-m5_hyp.trn.dtl
3,they,n-rea1-m6_hyp.trn.dtl
2,rosa,n-rea1-m6_hyp.trn.dtl
1,a,n-rea1-m6_hyp.trn.dtl
1,and,n-rea1-m6_hyp.trn.dtl
1,announce,n-rea1-m6_hyp.trn.dtl
1,ha,n-rea1-m6_hyp.trn.dtl
1,hand,n-rea1-m6_hyp.trn.dtl
1,i'll,n-rea1-m6_hyp.trn.dtl
1,lad,n-rea1-m6_hyp.trn.dtl
1,lily,n-rea1-m6_hyp.trn.dtl
1,moo,n-rea1-m6_hyp.trn.dtl
1,old,n-rea1-m6_hyp.trn.dtl
1,one,n-rea1-m6_hyp.trn.dtl
1,that,n-rea1-m6_hyp.trn.dtl
1,thought,n-rea1-m6_hyp.trn.dtl
2,a,p-rea1-f1_hyp.trn.dtl
2,ball,p-rea1-f1_hyp.trn.dtl
1,girls,p-rea1-f1_hyp.trn.dtl
1,gowns,p-rea1-f1_hyp.trn.dtl
1,her,p-rea1-f1_hyp.trn.dtl
1,hon,p-rea1-f1_hyp.trn.dtl
1,jewels,p-rea1-f1_hyp.trn.dtl
1,so,p-rea1-f1_hyp.trn.dtl
2,gowns,p-rea1-f2_hyp.trn.dtl
2,one,p-rea1-f2_hyp.trn.dtl
2,rosa,p-rea1-f2_hyp.trn.dtl
1,and,p-rea1-f2_hyp.trn.dtl
1,buying,p-rea1-f2_hyp.trn.dtl
1,cinders,p-rea1-f2_hyp.trn.dtl
1,day,p-rea1-f2_hyp.trn.dtl
1,had,p-rea1-f2_hyp.trn.dtl
1,he,p-rea1-f2_hyp.trn.dtl
1,help,p-rea1-f2_hyp.trn.dtl
1,her,p-rea1-f2_hyp.trn.dtl
1,jewels,p-rea1-f2_hyp.trn.dtl
1,lazy,p-rea1-f2_hyp.trn.dtl
1,lily,p-rea1-f2_hyp.trn.dtl
1,new,p-rea1-f2_hyp.trn.dtl
1,poor,p-rea1-f2_hyp.trn.dtl
1,prince,p-rea1-f2_hyp.trn.dtl
1,that,p-rea1-f2_hyp.trn.dtl
1,they,p-rea1-f2_hyp.trn.dtl
1,to,p-rea1-f2_hyp.trn.dtl
1,was,p-rea1-f2_hyp.trn.dtl
1,wear,p-rea1-f2_hyp.trn.dtl
1,william,p-rea1-f2_hyp.trn.dtl
1,yelled,p-rea1-f2_hyp.trn.dtl
3,a,p-rea1-f3_hyp.trn.dtl
2,and,p-rea1-f3_hyp.trn.dtl
2,lily,p-rea1-f3_hyp.trn.dtl
2,my,p-rea1-f3_hyp.trn.dtl
2,rosa,p-rea1-f3_hyp.trn.dtl
2,they,p-rea1-f3_hyp.trn.dtl
1,announce,p-rea1-f3_hyp.trn.dtl
1,called,p-rea1-f3_hyp.trn.dtl
1,divine,p-rea1-f3_hyp.trn.dtl
1,find,p-rea1-f3_hyp.trn.dtl
1,girls,p-rea1-f3_hyp.trn.dtl
1,in,p-rea1-f3_hyp.trn.dtl
1,jewels,p-rea1-f3_hyp.trn.dtl
1,lazy,p-rea1-f3_hyp.trn.dtl
1,the,p-rea1-f3_hyp.trn.dtl
1,this,p-rea1-f3_hyp.trn.dtl
1,thought,p-rea1-f3_hyp.trn.dtl
1,was,p-rea1-f3_hyp.trn.dtl
1,were,p-rea1-f3_hyp.trn.dtl
2,ball,p-rea1-f4_hyp.trn.dtl
2,one,p-rea1-f4_hyp.trn.dtl
1,a,p-rea1-f4_hyp.trn.dtl
1,called,p-rea1-f4_hyp.trn.dtl
1,day,p-rea1-f4_hyp.trn.dtl
1,had,p-rea1-f4_hyp.trn.dtl
1,help,p-rea1-f4_hyp.trn.dtl
1,jewels,p-rea1-f4_hyp.trn.dtl
1,poor,p-rea1-f4_hyp.trn.dtl
1,the,p-rea1-f4_hyp.trn.dtl
1,they,p-rea1-f4_hyp.trn.dtl
1,to,p-rea1-f4_hyp.trn.dtl
1,wear,p-rea1-f4_hyp.trn.dtl
1,would,p-rea1-f4_hyp.trn.dtl
1,yelled,p-rea1-f4_hyp.trn.dtl
2,and,p-rea1-f5_hyp.trn.dtl
2,lily,p-rea1-f5_hyp.trn.dtl
1,a,p-rea1-f5_hyp.trn.dtl
1,all,p-rea1-f5_hyp.trn.dtl
1,announce,p-rea1-f5_hyp.trn.dtl
1,ball,p-rea1-f5_hyp.trn.dtl
1,be,p-rea1-f5_hyp.trn.dtl
1,called,p-rea1-f5_hyp.trn.dtl
1,find,p-rea1-f5_hyp.trn.dtl
1,he,p-rea1-f5_hyp.trn.dtl
1,honour,p-rea1-f5_hyp.trn.dtl
1,lazy,p-rea1-f5_hyp.trn.dtl
1,my,p-rea1-f5_hyp.trn.dtl
1,of,p-rea1-f5_hyp.trn.dtl
1,old,p-rea1-f5_hyp.trn.dtl
1,that,p-rea1-f5_hyp.trn.dtl
1,their,p-rea1-f5_hyp.trn.dtl
1,there,p-rea1-f5_hyp.trn.dtl
1,they,p-rea1-f5_hyp.trn.dtl
1,were,p-rea1-f5_hyp.trn.dtl
1,will,p-rea1-f5_hyp.trn.dtl
3,her,p-rea1-f6_hyp.trn.dtl
2,and,p-rea1-f6_hyp.trn.dtl
2,cinders,p-rea1-f6_hyp.trn.dtl
2,find,p-rea1-f6_hyp.trn.dtl
2,lily,p-rea1-f6_hyp.trn.dtl
2,my,p-rea1-f6_hyp.trn.dtl
2,one,p-rea1-f6_hyp.trn.dtl
2,rosa,p-rea1-f6_hyp.trn.dtl
2,the,p-rea1-f6_hyp.trn.dtl
1,at,p-rea1-f6_hyp.trn.dtl
1,buying,p-rea1-f6_hyp.trn.dtl
1,called,p-rea1-f6_hyp.trn.dtl
1,day,p-rea1-f6_hyp.trn.dtl
1,divine,p-rea1-f6_hyp.trn.dtl
1,evening,p-rea1-f6_hyp.trn.dtl
1,gowns,p-rea1-f6_hyp.trn.dtl
1,had,p-rea1-f6_hyp.trn.dtl
1,hairbrushes,p-rea1-f6_hyp.trn.dtl
1,hairpins,p-rea1-f6_hyp.trn.dtl
1,hat,p-rea1-f6_hyp.trn.dtl
1,jewels,p-rea1-f6_hyp.trn.dtl
1,lazy,p-rea1-f6_hyp.trn.dtl
1,mother,p-rea1-f6_hyp.trn.dtl
1,of,p-rea1-f6_hyp.trn.dtl
1,poor,p-rea1-f6_hyp.trn.dtl
1,she,p-rea1-f6_hyp.trn.dtl
1,shouting,p-rea1-f6_hyp.trn.dtl
1,started,p-rea1-f6_hyp.trn.dtl
1,there,p-rea1-f6_hyp.trn.dtl
1,they,p-rea1-f6_hyp.trn.dtl
1,thought,p-rea1-f6_hyp.trn.dtl
1,was,p-rea1-f6_hyp.trn.dtl
1,were,p-rea1-f6_hyp.trn.dtl
1,when,p-rea1-f6_hyp.trn.dtl
1,yelled,p-rea1-f6_hyp.trn.dtl
2,rosa,p-rea1-f7_hyp.trn.dtl
2,was,p-rea1-f7_hyp.trn.dtl
1,all,p-rea1-f7_hyp.trn.dtl
1,but,p-rea1-f7_hyp.trn.dtl
1,called,p-rea1-f7_hyp.trn.dtl
1,day,p-rea1-f7_hyp.trn.dtl
1,her,p-rea1-f7_hyp.trn.dtl
1,jewels,p-rea1-f7_hyp.trn.dtl
1,lazy,p-rea1-f7_hyp.trn.dtl
1,lily,p-rea1-f7_hyp.trn.dtl
1,one,p-rea1-f7_hyp.trn.dtl
1,prince,p-rea1-f7_hyp.trn.dtl
1,she,p-rea1-f7_hyp.trn.dtl
1,started,p-rea1-f7_hyp.trn.dtl
1,their,p-rea1-f7_hyp.trn.dtl
1,they,p-rea1-f7_hyp.trn.dtl
1,they'd,p-rea1-f7_hyp.trn.dtl
1,this,p-rea1-f7_hyp.trn.dtl
1,thought,p-rea1-f7_hyp.trn.dtl
1,wanted,p-rea1-f7_hyp.trn.dtl
1,william,p-rea1-f7_hyp.trn.dtl
1,yelled,p-rea1-f7_hyp.trn.dtl
1,a,p-rea1-m1_hyp.trn.dtl
1,all,p-rea1-m1_hyp.trn.dtl
1,and,p-rea1-m1_hyp.trn.dtl
1,announce,p-rea1-m1_hyp.trn.dtl
1,buying,p-rea1-m1_hyp.trn.dtl
1,cinders,p-rea1-m1_hyp.trn.dtl
1,enough,p-rea1-m1_hyp.trn.dtl
1,gen,p-rea1-m1_hyp.trn.dtl
1,hairbrushes,p-rea1-m1_hyp.trn.dtl
1,hairpins,p-rea1-m1_hyp.trn.dtl
1,hand,p-rea1-m1_hyp.trn.dtl
1,of,p-rea1-m1_hyp.trn.dtl
1,poor,p-rea1-m1_hyp.trn.dtl
1,rosa,p-rea1-m1_hyp.trn.dtl
1,that,p-rea1-m1_hyp.trn.dtl
1,the,p-rea1-m1_hyp.trn.dtl
1,they,p-rea1-m1_hyp.trn.dtl
1,time,p-rea1-m1_hyp.trn.dtl
1,were,p-rea1-m1_hyp.trn.dtl
1,when,p-rea1-m1_hyp.trn.dtl
3,a,p-rea1-m2_hyp.trn.dtl
3,rosa,p-rea1-m2_hyp.trn.dtl
3,to,p-rea1-m2_hyp.trn.dtl
3,were,p-rea1-m2_hyp.trn.dtl
2,and,p-rea1-m2_hyp.trn.dtl
2,cinders,p-rea1-m2_hyp.trn.dtl
2,had,p-rea1-m2_hyp.trn.dtl
2,lily,p-rea1-m2_hyp.trn.dtl
2,the,p-rea1-m2_hyp.trn.dtl
2,they,p-rea1-m2_hyp.trn.dtl
2,was,p-rea1-m2_hyp.trn.dtl
1,all,p-rea1-m2_hyp.trn.dtl
1,arrived,p-rea1-m2_hyp.trn.dtl
1,ball,p-rea1-m2_hyp.trn.dtl
1,bride,p-rea1-m2_hyp.trn.dtl
1,divine,p-rea1-m2_hyp.trn.dtl
1,do,p-rea1-m2_hyp.trn.dtl
1,evening,p-rea1-m2_hyp.trn.dtl
1,gorgeous,p-rea1-m2_hyp.trn.dtl
1,hat,p-rea1-m2_hyp.trn.dtl
1,help,p-rea1-m2_hyp.trn.dtl
1,her,p-rea1-m2_hyp.trn.dtl
1,jewels,p-rea1-m2_hyp.trn.dtl
1,of,p-rea1-m2_hyp.trn.dtl
1,poor,p-rea1-m2_hyp.trn.dtl
1,prince,p-rea1-m2_hyp.trn.dtl
1,she,p-rea1-m2_hyp.trn.dtl
1,they'd,p-rea1-m2_hyp.trn.dtl
1,this,p-rea1-m2_hyp.trn.dtl
1,thought,p-rea1-m2_hyp.trn.dtl
1,wanted,p-rea1-m2_hyp.trn.dtl
1,when,p-rea1-m2_hyp.trn.dtl
1,william,p-rea1-m2_hyp.trn.dtl
4,to,p-rea1-m3_hyp.trn.dtl
3,lily,p-rea1-m3_hyp.trn.dtl
2,and,p-rea1-m3_hyp.trn.dtl
2,cinders,p-rea1-m3_hyp.trn.dtl
2,had,p-rea1-m3_hyp.trn.dtl
2,new,p-rea1-m3_hyp.trn.dtl
2,one,p-rea1-m3_hyp.trn.dtl
2,queen's,p-rea1-m3_hyp.trn.dtl
2,rosa,p-rea1-m3_hyp.trn.dtl
2,they,p-rea1-m3_hyp.trn.dtl
1,a,p-rea1-m3_hyp.trn.dtl
1,arrived,p-rea1-m3_hyp.trn.dtl
1,at,p-rea1-m3_hyp.trn.dtl
1,ball,p-rea1-m3_hyp.trn.dtl
1,be,p-rea1-m3_hyp.trn.dtl
1,but,p-rea1-m3_hyp.trn.dtl
1,buy,p-rea1-m3_hyp.trn.dtl
1,buying,p-rea1-m3_hyp.trn.dtl
1,called,p-rea1-m3_hyp.trn.dtl
1,came,p-rea1-m3_hyp.trn.dtl
1,clothes,p-rea1-m3_hyp.trn.dtl
1,day,p-rea1-m3_hyp.trn.dtl
1,divine,p-rea1-m3_hyp.trn.dtl
1,everyone,p-rea1-m3_hyp.trn.dtl
1,he,p-rea1-m3_hyp.trn.dtl
1,her,p-rea1-m3_hyp.trn.dtl
1,honour,p-rea1-m3_hyp.trn.dtl
1,in,p-rea1-m3_hyp.trn.dtl
1,jewels,p-rea1-m3_hyp.trn.dtl
1,lazy,p-rea1-m3_hyp.trn.dtl
1,messenger,p-rea1-m3_hyp.trn.dtl
1,mother,p-rea1-m3_hyp.trn.dtl
1,of,p-rea1-m3_hyp.trn.dtl
1,poor,p-rea1-m3_hyp.trn.dtl
1,prince,p-rea1-m3_hyp.trn.dtl
1,royal,p-rea1-m3_hyp.trn.dtl
1,she,p-rea1-m3_hyp.trn.dtl
1,shouting,p-rea1-m3_hyp.trn.dtl
1,some,p-rea1-m3_hyp.trn.dtl
1,the,p-rea1-m3_hyp.trn.dtl
1,their,p-rea1-m3_hyp.trn.dtl
1,they'd,p-rea1-m3_hyp.trn.dtl
1,this,p-rea1-m3_hyp.trn.dtl
1,thought,p-rea1-m3_hyp.trn.dtl
1,wanted,p-rea1-m3_hyp.trn.dtl
1,was,p-rea1-m3_hyp.trn.dtl
1,william,p-rea1-m3_hyp.trn.dtl
1,yelled,p-rea1-m3_hyp.trn.dtl
2,a,p-rea1-m4_hyp.trn.dtl
1,announ,p-rea1-m4_hyp.trn.dtl
1,ball,p-rea1-m4_hyp.trn.dtl
1,cinders,p-rea1-m4_hyp.trn.dtl
1,divine,p-rea1-m4_hyp.trn.dtl
1,hat,p-rea1-m4_hyp.trn.dtl
1,mother,p-rea1-m4_hyp.trn.dtl
1,a,p-rea1-m6_hyp.trn.dtl
1,cinders,p-rea1-m6_hyp.trn.dtl
1,hat,p-rea1-m6_hyp.trn.dtl
1,he,p-rea1-m6_hyp.trn.dtl
1,honour,p-rea1-m6_hyp.trn.dtl
1,howled,p-rea1-m6_hyp.trn.dtl
1,lazy,p-rea1-m6_hyp.trn.dtl
1,lily,p-rea1-m6_hyp.trn.dtl
1,of,p-rea1-m6_hyp.trn.dtl
1,that,p-rea1-m6_hyp.trn.dtl
1,they,p-rea1-m6_hyp.trn.dtl
1,were,p-rea1-m6_hyp.trn.dtl
